id,subject_id,task,trial_session,trial,label
2632,S3,SSVEP,8,2,Right
2633,S3,SSVEP,8,3,Right
2634,S3,SSVEP,8,4,Backward
2635,S3,SSVEP,8,5,Left
2636,S3,SSVEP,8,6,Forward
2637,S3,SSVEP,8,7,Forward
2638,S3,SSVEP,8,8,Left
2639,S3,SSVEP,8,9,Forward
2640,S3,SSVEP,8,10,Right
2641,S4,SSVEP,1,1,Backward
2642,S4,SSVEP,1,2,Right
2643,S4,SSVEP,1,3,Backward
2644,S4,SSVEP,1,4,Left
2645,S4,SSVEP,1,5,Right
2646,S4,SSVEP,1,6,Right
2647,S4,SSVEP,1,7,Left
2648,S4,SSVEP,1,8,Backward
2649,S4,SSVEP,1,9,Left
2650,S4,SSVEP,1,10,Backward
2651,S4,SSVEP,2,1,Backward
2652,S4,SSVEP,2,2,Left
2653,S4,SSVEP,2,3,Backward
2654,S4,SSVEP,2,4,Backward
2655,S4,SSVEP,2,5,Backward
2656,S4,SSVEP,2,6,Right
2657,S4,SSVEP,2,7,Backward
2658,S4,SSVEP,2,8,Backward
2659,S4,SSVEP,2,9,Backward
2660,S4,SSVEP,2,10,Left
2661,S4,SSVEP,3,1,Backward
2662,S4,SSVEP,3,2,Left
2663,S4,SSVEP,3,3,Left
2664,S4,SSVEP,3,4,Left
2665,S4,SSVEP,3,5,Right
2666,S4,SSVEP,3,6,Right
2667,S4,SSVEP,3,7,Forward
2668,S4,SSVEP,3,8,Right
2669,S4,SSVEP,3,9,Backward
2670,S4,SSVEP,3,10,Left
2671,S4,SSVEP,4,1,Backward
2672,S4,SSVEP,4,2,Forward
2673,S4,SSVEP,4,3,Right
2674,S4,SSVEP,4,4,Right
2675,S4,SSVEP,4,5,Backward
2676,S4,SSVEP,4,6,Right
2677,S4,SSVEP,4,7,Backward
2678,S4,SSVEP,4,8,Forward
2679,S4,SSVEP,4,9,Right
2680,S4,SSVEP,4,10,Right
2681,S4,SSVEP,5,1,Right
2682,S4,SSVEP,5,2,Backward
2683,S4,SSVEP,5,3,Left
2684,S4,SSVEP,5,4,Right
2685,S4,SSVEP,5,5,Left
2686,S4,SSVEP,5,6,Forward
2687,S4,SSVEP,5,7,Right
2688,S4,SSVEP,5,8,Backward
2689,S4,SSVEP,5,9,Right
2690,S4,SSVEP,5,10,Forward
2691,S4,SSVEP,6,1,Left
2692,S4,SSVEP,6,2,Left
2693,S4,SSVEP,6,3,Right
2694,S4,SSVEP,6,4,Backward
2695,S4,SSVEP,6,5,Right
2696,S4,SSVEP,6,6,Backward
2697,S4,SSVEP,6,7,Right
2698,S4,SSVEP,6,8,Backward
2699,S4,SSVEP,6,9,Backward
2700,S4,SSVEP,6,10,Backward
2701,S4,SSVEP,7,1,Backward
2702,S4,SSVEP,7,2,Left
2703,S4,SSVEP,7,3,Forward
2704,S4,SSVEP,7,4,Forward
2705,S4,SSVEP,7,5,Backward
2706,S4,SSVEP,7,6,Left
2707,S4,SSVEP,7,7,Right
2708,S4,SSVEP,7,8,Left
2709,S4,SSVEP,7,9,Left
2710,S4,SSVEP,7,10,Left
2711,S4,SSVEP,8,1,Right
2712,S4,SSVEP,8,2,Left
2713,S4,SSVEP,8,3,Forward
2714,S4,SSVEP,8,4,Backward
2715,S4,SSVEP,8,5,Right
2716,S4,SSVEP,8,6,Left
2717,S4,SSVEP,8,7,Backward
2718,S4,SSVEP,8,8,Left
2719,S4,SSVEP,8,9,Forward
2720,S4,SSVEP,8,10,Right
2721,S5,SSVEP,1,1,Right
2722,S5,SSVEP,1,2,Backward
2723,S5,SSVEP,1,3,Right
2724,S5,SSVEP,1,4,Right
2725,S5,SSVEP,1,5,Forward
2726,S5,SSVEP,1,6,Left
2727,S5,SSVEP,1,7,Right
2728,S5,SSVEP,1,8,Left
2729,S5,SSVEP,1,9,Backward
2730,S5,SSVEP,1,10,Left
2731,S5,SSVEP,2,1,Left
2732,S5,SSVEP,2,2,Forward
2733,S5,SSVEP,2,3,Right
2734,S5,SSVEP,2,4,Right
2735,S5,SSVEP,2,5,Forward
2736,S5,SSVEP,2,6,Backward
2737,S5,SSVEP,2,7,Forward
2738,S5,SSVEP,2,8,Right
2739,S5,SSVEP,2,9,Left
2740,S5,SSVEP,2,10,Backward
2741,S5,SSVEP,3,1,Right
2742,S5,SSVEP,3,2,Forward
2743,S5,SSVEP,3,3,Backward
2744,S5,SSVEP,3,4,Right
2745,S5,SSVEP,3,5,Forward
2746,S5,SSVEP,3,6,Right
2747,S5,SSVEP,3,7,Left
2748,S5,SSVEP,3,8,Right
2749,S5,SSVEP,3,9,Left
2750,S5,SSVEP,3,10,Right
2751,S5,SSVEP,4,1,Forward
2752,S5,SSVEP,4,2,Forward
2753,S5,SSVEP,4,3,Forward
2754,S5,SSVEP,4,4,Forward
2755,S5,SSVEP,4,5,Forward
2756,S5,SSVEP,4,6,Right
2757,S5,SSVEP,4,7,Left
2758,S5,SSVEP,4,8,Forward
2759,S5,SSVEP,4,9,Right
2760,S5,SSVEP,4,10,Right
2761,S5,SSVEP,5,1,Right
2762,S5,SSVEP,5,2,Backward
2763,S5,SSVEP,5,3,Left
2764,S5,SSVEP,5,4,Right
2765,S5,SSVEP,5,5,Forward
2766,S5,SSVEP,5,6,Left
2767,S5,SSVEP,5,7,Right
2768,S5,SSVEP,5,8,Right
2769,S5,SSVEP,5,9,Right
2770,S5,SSVEP,5,10,Backward
2771,S5,SSVEP,6,1,Left
2772,S5,SSVEP,6,2,Forward
2773,S5,SSVEP,6,3,Backward
2774,S5,SSVEP,6,4,Right
2775,S5,SSVEP,6,5,Left
2776,S5,SSVEP,6,6,Left
2777,S5,SSVEP,6,7,Forward
2778,S5,SSVEP,6,8,Backward
2779,S5,SSVEP,6,9,Backward
2780,S5,SSVEP,6,10,Left
2781,S5,SSVEP,7,1,Right
2782,S5,SSVEP,7,2,Backward
2783,S5,SSVEP,7,3,Forward
2784,S5,SSVEP,7,4,Right
2785,S5,SSVEP,7,5,Left
2786,S5,SSVEP,7,6,Right
2787,S5,SSVEP,7,7,Forward
2788,S5,SSVEP,7,8,Left
2789,S5,SSVEP,7,9,Right
2790,S5,SSVEP,7,10,Forward
2791,S5,SSVEP,8,1,Forward
2792,S5,SSVEP,8,2,Left
2793,S5,SSVEP,8,3,Right
2794,S5,SSVEP,8,4,Forward
2795,S5,SSVEP,8,5,Forward
2796,S5,SSVEP,8,6,Forward
2797,S5,SSVEP,8,7,Right
2798,S5,SSVEP,8,8,Forward
2799,S5,SSVEP,8,9,Backward
2800,S5,SSVEP,8,10,Left
2801,S6,SSVEP,1,1,Left
2802,S6,SSVEP,1,2,Right
2803,S6,SSVEP,1,3,Backward
2804,S6,SSVEP,1,4,Right
2805,S6,SSVEP,1,5,Right
2806,S6,SSVEP,1,6,Forward
2807,S6,SSVEP,1,7,Right
2808,S6,SSVEP,1,8,Right
2809,S6,SSVEP,1,9,Left
2810,S6,SSVEP,1,10,Forward
2811,S6,SSVEP,2,1,Backward
2812,S6,SSVEP,2,2,Right
2813,S6,SSVEP,2,3,Forward
2814,S6,SSVEP,2,4,Backward
2815,S6,SSVEP,2,5,Right
2816,S6,SSVEP,2,6,Forward
2817,S6,SSVEP,2,7,Right
2818,S6,SSVEP,2,8,Left
2819,S6,SSVEP,2,9,Right
2820,S6,SSVEP,2,10,Forward
2821,S6,SSVEP,3,1,Forward
2822,S6,SSVEP,3,2,Right
2823,S6,SSVEP,3,3,Backward
2824,S6,SSVEP,3,4,Left
2825,S6,SSVEP,3,5,Backward
2826,S6,SSVEP,3,6,Left
2827,S6,SSVEP,3,7,Right
2828,S6,SSVEP,3,8,Backward
2829,S6,SSVEP,3,9,Right
2830,S6,SSVEP,3,10,Forward
2831,S6,SSVEP,4,1,Backward
2832,S6,SSVEP,4,2,Left
2833,S6,SSVEP,4,3,Backward
2834,S6,SSVEP,4,4,Forward
2835,S6,SSVEP,4,5,Forward
2836,S6,SSVEP,4,6,Left
2837,S6,SSVEP,4,7,Left
2838,S6,SSVEP,4,8,Right
2839,S6,SSVEP,4,9,Right
2840,S6,SSVEP,4,10,Left
2841,S6,SSVEP,5,1,Forward
2842,S6,SSVEP,5,2,Right
2843,S6,SSVEP,5,3,Forward
2844,S6,SSVEP,5,4,Backward
2845,S6,SSVEP,5,5,Right
2846,S6,SSVEP,5,6,Right
2847,S6,SSVEP,5,7,Right
2848,S6,SSVEP,5,8,Backward
2849,S6,SSVEP,5,9,Right
2850,S6,SSVEP,5,10,Backward
2851,S6,SSVEP,6,1,Left
2852,S6,SSVEP,6,2,Left
2853,S6,SSVEP,6,3,Forward
2854,S6,SSVEP,6,4,Left
2855,S6,SSVEP,6,5,Right
2856,S6,SSVEP,6,6,Forward
2857,S6,SSVEP,6,7,Right
2858,S6,SSVEP,6,8,Backward
2859,S6,SSVEP,6,9,Right
2860,S6,SSVEP,6,10,Backward
2861,S6,SSVEP,7,1,Left
2862,S6,SSVEP,7,2,Right
2863,S6,SSVEP,7,3,Backward
2864,S6,SSVEP,7,4,Forward
2865,S6,SSVEP,7,5,Backward
2866,S6,SSVEP,7,6,Backward
2867,S6,SSVEP,7,7,Right
2868,S6,SSVEP,7,8,Forward
2869,S6,SSVEP,7,9,Backward
2870,S6,SSVEP,7,10,Backward
2871,S6,SSVEP,8,1,Backward
2872,S6,SSVEP,8,2,Forward
2873,S6,SSVEP,8,3,Backward
2874,S6,SSVEP,8,4,Backward
2875,S6,SSVEP,8,5,Left
2876,S6,SSVEP,8,6,Forward
2877,S6,SSVEP,8,7,Right
2878,S6,SSVEP,8,8,Forward
2879,S6,SSVEP,8,9,Forward
2880,S6,SSVEP,8,10,Forward
2881,S7,SSVEP,1,1,Right
2882,S7,SSVEP,1,2,Left
2883,S7,SSVEP,1,3,Backward
2884,S7,SSVEP,1,4,Right
2885,S7,SSVEP,1,5,Forward
2886,S7,SSVEP,1,6,Backward
2887,S7,SSVEP,1,7,Right
2888,S7,SSVEP,1,8,Right
2889,S7,SSVEP,1,9,Backward
2890,S7,SSVEP,1,10,Backward
2891,S7,SSVEP,2,1,Right
2892,S7,SSVEP,2,2,Forward
2893,S7,SSVEP,2,3,Left
2894,S7,SSVEP,2,4,Forward
2895,S7,SSVEP,2,5,Forward
2896,S7,SSVEP,2,6,Right
2897,S7,SSVEP,2,7,Left
2898,S7,SSVEP,2,8,Left
2899,S7,SSVEP,2,9,Right
2900,S7,SSVEP,2,10,Left
2901,S7,SSVEP,3,1,Forward
2902,S7,SSVEP,3,2,Backward
2903,S7,SSVEP,3,3,Forward
2904,S7,SSVEP,3,4,Left
2905,S7,SSVEP,3,5,Forward
2906,S7,SSVEP,3,6,Left
2907,S7,SSVEP,3,7,Backward
2908,S7,SSVEP,3,8,Backward
2909,S7,SSVEP,3,9,Right
2910,S7,SSVEP,3,10,Left
2911,S7,SSVEP,4,1,Backward
2912,S7,SSVEP,4,2,Right
2913,S7,SSVEP,4,3,Left
2914,S7,SSVEP,4,4,Forward
2915,S7,SSVEP,4,5,Forward
2916,S7,SSVEP,4,6,Left
2917,S7,SSVEP,4,7,Backward
2918,S7,SSVEP,4,8,Forward
2919,S7,SSVEP,4,9,Left
2920,S7,SSVEP,4,10,Right
2921,S7,SSVEP,5,1,Right
2922,S7,SSVEP,5,2,Backward
2923,S7,SSVEP,5,3,Forward
2924,S7,SSVEP,5,4,Forward
2925,S7,SSVEP,5,5,Right
2926,S7,SSVEP,5,6,Backward
2927,S7,SSVEP,5,7,Forward
2928,S7,SSVEP,5,8,Backward
2929,S7,SSVEP,5,9,Forward
2930,S7,SSVEP,5,10,Forward
2931,S7,SSVEP,6,1,Backward
2932,S7,SSVEP,6,2,Right
2933,S7,SSVEP,6,3,Forward
2934,S7,SSVEP,6,4,Left
2935,S7,SSVEP,6,5,Forward
2936,S7,SSVEP,6,6,Left
2937,S7,SSVEP,6,7,Backward
2938,S7,SSVEP,6,8,Backward
2939,S7,SSVEP,6,9,Backward
2940,S7,SSVEP,6,10,Forward
2941,S7,SSVEP,7,1,Left
2942,S7,SSVEP,7,2,Backward
2943,S7,SSVEP,7,3,Backward
2944,S7,SSVEP,7,4,Left
2945,S7,SSVEP,7,5,Left
2946,S7,SSVEP,7,6,Right
2947,S7,SSVEP,7,7,Right
2948,S7,SSVEP,7,8,Right
2949,S7,SSVEP,7,9,Right
2950,S7,SSVEP,7,10,Forward
2951,S7,SSVEP,8,1,Forward
2952,S7,SSVEP,8,2,Backward
2953,S7,SSVEP,8,3,Forward
2954,S7,SSVEP,8,4,Backward
2955,S7,SSVEP,8,5,Backward
2956,S7,SSVEP,8,6,Backward
2957,S7,SSVEP,8,7,Forward
2958,S7,SSVEP,8,8,Forward
2959,S7,SSVEP,8,9,Left
2960,S7,SSVEP,8,10,Left
2961,S8,SSVEP,1,1,Left
2962,S8,SSVEP,1,2,Right
2963,S8,SSVEP,1,3,Forward
2964,S8,SSVEP,1,4,Left
2965,S8,SSVEP,1,5,Left
2966,S8,SSVEP,1,6,Right
2967,S8,SSVEP,1,7,Backward
2968,S8,SSVEP,1,8,Backward
2969,S8,SSVEP,1,9,Forward
2970,S8,SSVEP,1,10,Forward
2971,S8,SSVEP,2,1,Left
2972,S8,SSVEP,2,2,Right
2973,S8,SSVEP,2,3,Left
2974,S8,SSVEP,2,4,Forward
2975,S8,SSVEP,2,5,Forward
2976,S8,SSVEP,2,6,Backward
2977,S8,SSVEP,2,7,Backward
2978,S8,SSVEP,2,8,Forward
2979,S8,SSVEP,2,9,Forward
2980,S8,SSVEP,2,10,Right
2981,S8,SSVEP,3,1,Right
2982,S8,SSVEP,3,2,Right
2983,S8,SSVEP,3,3,Right
2984,S8,SSVEP,3,4,Backward
2985,S8,SSVEP,3,5,Left
2986,S8,SSVEP,3,6,Left
2987,S8,SSVEP,3,7,Forward
2988,S8,SSVEP,3,8,Backward
2989,S8,SSVEP,3,9,Left
2990,S8,SSVEP,3,10,Forward
2991,S8,SSVEP,4,1,Backward
2992,S8,SSVEP,4,2,Forward
2993,S8,SSVEP,4,3,Right
2994,S8,SSVEP,4,4,Right
2995,S8,SSVEP,4,5,Right
2996,S8,SSVEP,4,6,Backward
2997,S8,SSVEP,4,7,Forward
2998,S8,SSVEP,4,8,Forward
2999,S8,SSVEP,4,9,Right
3000,S8,SSVEP,4,10,Backward
3001,S8,SSVEP,5,1,Left
3002,S8,SSVEP,5,2,Left
3003,S8,SSVEP,5,3,Right
3004,S8,SSVEP,5,4,Forward
3005,S8,SSVEP,5,5,Backward
3006,S8,SSVEP,5,6,Forward
3007,S8,SSVEP,5,7,Backward
3008,S8,SSVEP,5,8,Forward
3009,S8,SSVEP,5,9,Left
3010,S8,SSVEP,5,10,Left
3011,S8,SSVEP,6,1,Backward
3012,S8,SSVEP,6,2,Forward
3013,S8,SSVEP,6,3,Forward
3014,S8,SSVEP,6,4,Left
3015,S8,SSVEP,6,5,Forward
3016,S8,SSVEP,6,6,Backward
3017,S8,SSVEP,6,7,Forward
3018,S8,SSVEP,6,8,Forward
3019,S8,SSVEP,6,9,Forward
3020,S8,SSVEP,6,10,Forward
3021,S8,SSVEP,7,1,Right
3022,S8,SSVEP,7,2,Backward
3023,S8,SSVEP,7,3,Backward
3024,S8,SSVEP,7,4,Left
3025,S8,SSVEP,7,5,Right
3026,S8,SSVEP,7,6,Backward
3027,S8,SSVEP,7,7,Backward
3028,S8,SSVEP,7,8,Backward
3029,S8,SSVEP,7,9,Right
3030,S8,SSVEP,7,10,Backward
3031,S8,SSVEP,8,1,Right
3032,S8,SSVEP,8,2,Left
3033,S8,SSVEP,8,3,Left
3034,S8,SSVEP,8,4,Backward
3035,S8,SSVEP,8,5,Backward
3036,S8,SSVEP,8,6,Left
3037,S8,SSVEP,8,7,Backward
3038,S8,SSVEP,8,8,Left
3039,S8,SSVEP,8,9,Left
3040,S8,SSVEP,8,10,Left
3041,S9,SSVEP,1,1,Right
3042,S9,SSVEP,1,2,Right
3043,S9,SSVEP,1,3,Forward
3044,S9,SSVEP,1,4,Forward
3045,S9,SSVEP,1,5,Left
3046,S9,SSVEP,1,6,Left
3047,S9,SSVEP,1,7,Backward
3048,S9,SSVEP,1,8,Forward
3049,S9,SSVEP,1,9,Forward
3050,S9,SSVEP,1,10,Right
3051,S9,SSVEP,2,1,Backward
3052,S9,SSVEP,2,2,Backward
3053,S9,SSVEP,2,3,Right
3054,S9,SSVEP,2,4,Forward
3055,S9,SSVEP,2,5,Right
3056,S9,SSVEP,2,6,Right
3057,S9,SSVEP,2,7,Right
3058,S9,SSVEP,2,8,Right
3059,S9,SSVEP,2,9,Right
3060,S9,SSVEP,2,10,Backward
3061,S9,SSVEP,3,1,Backward
3062,S9,SSVEP,3,2,Left
3063,S9,SSVEP,3,3,Forward
3064,S9,SSVEP,3,4,Forward
3065,S9,SSVEP,3,5,Backward
3066,S9,SSVEP,3,6,Left
3067,S9,SSVEP,3,7,Forward
3068,S9,SSVEP,3,8,Forward
3069,S9,SSVEP,3,9,Backward
3070,S9,SSVEP,3,10,Left
3071,S9,SSVEP,4,1,Left
3072,S9,SSVEP,4,2,Backward
3073,S9,SSVEP,4,3,Right
3074,S9,SSVEP,4,4,Backward
3075,S9,SSVEP,4,5,Right
3076,S9,SSVEP,4,6,Forward
3077,S9,SSVEP,4,7,Left
3078,S9,SSVEP,4,8,Left
3079,S9,SSVEP,4,9,Left
3080,S9,SSVEP,4,10,Forward
3081,S9,SSVEP,5,1,Right
3082,S9,SSVEP,5,2,Forward
3083,S9,SSVEP,5,3,Backward
3084,S9,SSVEP,5,4,Backward
3085,S9,SSVEP,5,5,Backward
3086,S9,SSVEP,5,6,Forward
3087,S9,SSVEP,5,7,Forward
3088,S9,SSVEP,5,8,Forward
3089,S9,SSVEP,5,9,Right
3090,S9,SSVEP,5,10,Forward
3091,S9,SSVEP,6,1,Forward
3092,S9,SSVEP,6,2,Left
3093,S9,SSVEP,6,3,Left
3094,S9,SSVEP,6,4,Left
3095,S9,SSVEP,6,5,Left
3096,S9,SSVEP,6,6,Left
3097,S9,SSVEP,6,7,Forward
3098,S9,SSVEP,6,8,Left
3099,S9,SSVEP,6,9,Backward
3100,S9,SSVEP,6,10,Left
3101,S9,SSVEP,7,1,Backward
3102,S9,SSVEP,7,2,Backward
3103,S9,SSVEP,7,3,Left
3104,S9,SSVEP,7,4,Backward
3105,S9,SSVEP,7,5,Forward
3106,S9,SSVEP,7,6,Left
3107,S9,SSVEP,7,7,Backward
3108,S9,SSVEP,7,8,Forward
3109,S9,SSVEP,7,9,Backward
3110,S9,SSVEP,7,10,Right
3111,S9,SSVEP,8,1,Forward
3112,S9,SSVEP,8,2,Forward
3113,S9,SSVEP,8,3,Forward
3114,S9,SSVEP,8,4,Left
3115,S9,SSVEP,8,5,Backward
3116,S9,SSVEP,8,6,Backward
3117,S9,SSVEP,8,7,Left
3118,S9,SSVEP,8,8,Left
3119,S9,SSVEP,8,9,Right
3120,S9,SSVEP,8,10,Backward
3121,S10,SSVEP,1,1,Forward
3122,S10,SSVEP,1,2,Left
3123,S10,SSVEP,1,3,Forward
3124,S10,SSVEP,1,4,Backward
3125,S10,SSVEP,1,5,Forward
3126,S10,SSVEP,1,6,Left
3127,S10,SSVEP,1,7,Left
3128,S10,SSVEP,1,8,Left
3129,S10,SSVEP,1,9,Backward
3130,S10,SSVEP,1,10,Backward
3131,S10,SSVEP,2,1,Backward
3132,S10,SSVEP,2,2,Backward
3133,S10,SSVEP,2,3,Left
3134,S10,SSVEP,2,4,Forward
3135,S10,SSVEP,2,5,Left
3136,S10,SSVEP,2,6,Backward
3137,S10,SSVEP,2,7,Left
3138,S10,SSVEP,2,8,Left
3139,S10,SSVEP,2,9,Forward
3140,S10,SSVEP,2,10,Backward
3141,S10,SSVEP,3,1,Forward
3142,S10,SSVEP,3,2,Backward
3143,S10,SSVEP,3,3,Forward
3144,S10,SSVEP,3,4,Forward
3145,S10,SSVEP,3,5,Forward
3146,S10,SSVEP,3,6,Right
3147,S10,SSVEP,3,7,Left
3148,S10,SSVEP,3,8,Forward
3149,S10,SSVEP,3,9,Backward
3150,S10,SSVEP,3,10,Forward
3151,S10,SSVEP,4,1,Left
3152,S10,SSVEP,4,2,Backward
3153,S10,SSVEP,4,3,Right
3154,S10,SSVEP,4,4,Backward
3155,S10,SSVEP,4,5,Backward
3156,S10,SSVEP,4,6,Backward
3157,S10,SSVEP,4,7,Backward
3158,S10,SSVEP,4,8,Forward
3159,S10,SSVEP,4,9,Right
3160,S10,SSVEP,4,10,Backward
3161,S10,SSVEP,5,1,Backward
3162,S10,SSVEP,5,2,Left
3163,S10,SSVEP,5,3,Right
3164,S10,SSVEP,5,4,Backward
3165,S10,SSVEP,5,5,Backward
3166,S10,SSVEP,5,6,Right
3167,S10,SSVEP,5,7,Left
3168,S10,SSVEP,5,8,Forward
3169,S10,SSVEP,5,9,Left
3170,S10,SSVEP,5,10,Right
3171,S10,SSVEP,6,1,Backward
3172,S10,SSVEP,6,2,Right
3173,S10,SSVEP,6,3,Left
3174,S10,SSVEP,6,4,Forward
3175,S10,SSVEP,6,5,Right
3176,S10,SSVEP,6,6,Forward
3177,S10,SSVEP,6,7,Left
3178,S10,SSVEP,6,8,Backward
3179,S10,SSVEP,6,9,Left
3180,S10,SSVEP,6,10,Left
3181,S10,SSVEP,7,1,Backward
3182,S10,SSVEP,7,2,Left
3183,S10,SSVEP,7,3,Right
3184,S10,SSVEP,7,4,Right
3185,S10,SSVEP,7,5,Backward
3186,S10,SSVEP,7,6,Backward
3187,S10,SSVEP,7,7,Backward
3188,S10,SSVEP,7,8,Right
3189,S10,SSVEP,7,9,Forward
3190,S10,SSVEP,7,10,Left
3191,S10,SSVEP,8,1,Backward
3192,S10,SSVEP,8,2,Right
3193,S10,SSVEP,8,3,Backward
3194,S10,SSVEP,8,4,Right
3195,S10,SSVEP,8,5,Right
3196,S10,SSVEP,8,6,Left
3197,S10,SSVEP,8,7,Right
3198,S10,SSVEP,8,8,Forward
3199,S10,SSVEP,8,9,Right
3200,S10,SSVEP,8,10,Backward
3201,S11,SSVEP,1,1,Left
3202,S11,SSVEP,1,2,Right
3203,S11,SSVEP,1,3,Left
3204,S11,SSVEP,1,4,Right
3205,S11,SSVEP,1,5,Right
3206,S11,SSVEP,1,6,Left
3207,S11,SSVEP,1,7,Forward
3208,S11,SSVEP,1,8,Left
3209,S11,SSVEP,1,9,Backward
3210,S11,SSVEP,1,10,Backward
3211,S11,SSVEP,2,1,Forward
3212,S11,SSVEP,2,2,Backward
3213,S11,SSVEP,2,3,Backward
3214,S11,SSVEP,2,4,Left
3215,S11,SSVEP,2,5,Right
3216,S11,SSVEP,2,6,Left
3217,S11,SSVEP,2,7,Forward
3218,S11,SSVEP,2,8,Forward
3219,S11,SSVEP,2,9,Right
3220,S11,SSVEP,2,10,Right
3221,S11,SSVEP,3,1,Backward
3222,S11,SSVEP,3,2,Backward
3223,S11,SSVEP,3,3,Forward
3224,S11,SSVEP,3,4,Left
3225,S11,SSVEP,3,5,Backward
3226,S11,SSVEP,3,6,Left
3227,S11,SSVEP,3,7,Right
3228,S11,SSVEP,3,8,Backward
3229,S11,SSVEP,3,9,Left
3230,S11,SSVEP,3,10,Right
3231,S11,SSVEP,4,1,Right
3232,S11,SSVEP,4,2,Forward
3233,S11,SSVEP,4,3,Left
3234,S11,SSVEP,4,4,Forward
3235,S11,SSVEP,4,5,Right
3236,S11,SSVEP,4,6,Left
3237,S11,SSVEP,4,7,Backward
3238,S11,SSVEP,4,8,Forward
3239,S11,SSVEP,4,9,Backward
3240,S11,SSVEP,4,10,Left
3241,S11,SSVEP,5,1,Backward
3242,S11,SSVEP,5,2,Forward
3243,S11,SSVEP,5,3,Backward
3244,S11,SSVEP,5,4,Left
3245,S11,SSVEP,5,5,Backward
3246,S11,SSVEP,5,6,Left
3247,S11,SSVEP,5,7,Forward
3248,S11,SSVEP,5,8,Forward
3249,S11,SSVEP,5,9,Backward
3250,S11,SSVEP,5,10,Right
3251,S11,SSVEP,6,1,Left
3252,S11,SSVEP,6,2,Left
3253,S11,SSVEP,6,3,Left
3254,S11,SSVEP,6,4,Right
3255,S11,SSVEP,6,5,Right
3256,S11,SSVEP,6,6,Left
3257,S11,SSVEP,6,7,Right
3258,S11,SSVEP,6,8,Right
3259,S11,SSVEP,6,9,Left
3260,S11,SSVEP,6,10,Left
3261,S11,SSVEP,7,1,Backward
3262,S11,SSVEP,7,2,Backward
3263,S11,SSVEP,7,3,Backward
3264,S11,SSVEP,7,4,Forward
3265,S11,SSVEP,7,5,Right
3266,S11,SSVEP,7,6,Backward
3267,S11,SSVEP,7,7,Left
3268,S11,SSVEP,7,8,Left
3269,S11,SSVEP,7,9,Backward
3270,S11,SSVEP,7,10,Right
3271,S11,SSVEP,8,1,Forward
3272,S11,SSVEP,8,2,Right
3273,S11,SSVEP,8,3,Backward
3274,S11,SSVEP,8,4,Backward
3275,S11,SSVEP,8,5,Forward
3276,S11,SSVEP,8,6,Right
3277,S11,SSVEP,8,7,Backward
3278,S11,SSVEP,8,8,Left
3279,S11,SSVEP,8,9,Forward
3280,S11,SSVEP,8,10,Right
3281,S12,SSVEP,1,1,Backward
3282,S12,SSVEP,1,2,Right
3283,S12,SSVEP,1,3,Forward
3284,S12,SSVEP,1,4,Right
3285,S12,SSVEP,1,5,Forward
3286,S12,SSVEP,1,6,Left
3287,S12,SSVEP,1,7,Right
3288,S12,SSVEP,1,8,Forward
3289,S12,SSVEP,1,9,Right
3290,S12,SSVEP,1,10,Right
3291,S12,SSVEP,2,1,Left
3292,S12,SSVEP,2,2,Backward
3293,S12,SSVEP,2,3,Backward
3294,S12,SSVEP,2,4,Right
3295,S12,SSVEP,2,5,Right
3296,S12,SSVEP,2,6,Left
3297,S12,SSVEP,2,7,Forward
3298,S12,SSVEP,2,8,Backward
3299,S12,SSVEP,2,9,Backward
3300,S12,SSVEP,2,10,Right
3301,S12,SSVEP,3,1,Forward
3302,S12,SSVEP,3,2,Backward
3303,S12,SSVEP,3,3,Backward
3304,S12,SSVEP,3,4,Forward
3305,S12,SSVEP,3,5,Left
3306,S12,SSVEP,3,6,Left
3307,S12,SSVEP,3,7,Right
3308,S12,SSVEP,3,8,Backward
3309,S12,SSVEP,3,9,Backward
3310,S12,SSVEP,3,10,Left
3311,S12,SSVEP,4,1,Backward
3312,S12,SSVEP,4,2,Backward
3313,S12,SSVEP,4,3,Left
3314,S12,SSVEP,4,4,Left
3315,S12,SSVEP,4,5,Forward
3316,S12,SSVEP,4,6,Right
3317,S12,SSVEP,4,7,Left
3318,S12,SSVEP,4,8,Right
3319,S12,SSVEP,4,9,Forward
3320,S12,SSVEP,4,10,Left
3321,S12,SSVEP,5,1,Left
3322,S12,SSVEP,5,2,Right
3323,S12,SSVEP,5,3,Backward
3324,S12,SSVEP,5,4,Backward
3325,S12,SSVEP,5,5,Left
3326,S12,SSVEP,5,6,Forward
3327,S12,SSVEP,5,7,Backward
3328,S12,SSVEP,5,8,Right
3329,S12,SSVEP,5,9,Right
3330,S12,SSVEP,5,10,Backward
3331,S12,SSVEP,6,1,Left
3332,S12,SSVEP,6,2,Forward
3333,S12,SSVEP,6,3,Right
3334,S12,SSVEP,6,4,Forward
3335,S12,SSVEP,6,5,Forward
3336,S12,SSVEP,6,6,Right
3337,S12,SSVEP,6,7,Left
3338,S12,SSVEP,6,8,Right
3339,S12,SSVEP,6,9,Backward
3340,S12,SSVEP,6,10,Right
3341,S12,SSVEP,7,1,Right
3342,S12,SSVEP,7,2,Right
3343,S12,SSVEP,7,3,Right
3344,S12,SSVEP,7,4,Left
3345,S12,SSVEP,7,5,Backward
3346,S12,SSVEP,7,6,Right
3347,S12,SSVEP,7,7,Left
